wikipedia_id,freebase_id,name,release_date,box_office,genres,imdb_id
21805589,/m/05p49rb,The Sea and the Weather,1989,,"{""/m/07s9rl0"": ""Drama""}",tt0097831
8859031,/m/027m9w1,What Makes a Battle,1944,,"{""/m/02hmvc"": ""Short Film"", ""/m/05swd"": ""Propaganda film""}",
33396250,/m/0h98rf8,Parivaar,1987,,"{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",tt0359808
33282724,/m/0h7ld9k,Ekiben,1999,,"{""/m/0l4h_"": ""Mockumentary"", ""/m/07s9rl0"": ""Drama""}",tt0233636
33233579,/m/0h7lwfw,Jam,2006,,"{""/m/07s9rl0"": ""Drama""}",
12981503,/m/02z250b,Kumir,,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",tt0307073
25893708,/m/0b6mrjc,Izakaya Chōji,1983,,"{""/m/07s9rl0"": ""Drama""}",tt0314216
20175129,/m/04y9_0s,Gavaznha,1974,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",tt0074565
11780359,/m/02rs0wq,The Warriors,1979,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",
8392449,/m/0271wlq,"Go There, Don't Know Where",1966,,"{""/m/06qln"": ""Stop motion"", ""/m/01hmnh"": ""Fantasy""}",tt2234345
29084472,/m/0dllvzx,Mildred Pierce,,,"{""/m/07s9rl0"": ""Drama""}",tt1492030
31609296,/m/0gmf7t9,Futures vedettes,1955,,"{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",tt0048103
29408875,/m/0dscb4g,The Prophecy of the Lake,1925,,"{""/m/06ppq"": ""Silent film"", ""/m/02l7c8"": ""Romance Film""}",tt0295535
32334060,/m/0gysxc6,Maru Piravi,1973,,{},tt3421640
19187641,/m/04lk265,Prokurator Alicja Horn,1933,,"{""/m/01g6gs"": ""Black-and-white""}",tt0025684
10405383,/m/02qbx8x,Manon,1949,,"{""/m/07s9rl0"": ""Drama""}",tt0041634
33418077,/m/0hrgc7b,Balgandharva,2011,,"{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama""}",
20903324,/m/05b0_mj,Phir Bolo Aaye Sant Kabir,,,"{""/m/0jtdp"": ""Documentary""}",
25144252,/m/09g9q2z,Coweb,2009,,"{""/m/02kdv5l"": ""Action"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",tt1392899
21194936,/m/05c3q_6,Hibari no Circus kanashiki kobato,1952,,"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",
24490491,/m/080gm7p,Green Hat,2004,,"{""/m/07s9rl0"": ""Drama""}",tt0416943
35546918,/m/0j9qr5h,Mindville,,,"{""/m/0219x_"": ""Indie""}",
31091773,/m/0gh83qw,Jimmy the Kid,1982,5000000.0,"{""/m/05p553"": ""Comedy film""}",tt0085756
20904183,/m/05b3tn2,Pandit Aur Pathan,1977,,"{""/m/02kdv5l"": ""Action""}",tt1176126
19626371,/m/04mxq1h,I Was A Teenage Serial Killer,1993,,"{""/m/02hmvc"": ""Short Film"", ""/m/01g6gs"": ""Black-and-white""}",tt0158666
12290190,/m/02vz35h,Martin Four,2001,,"{""/m/02hmvc"": ""Short Film""}",tt0406059
19833241,/m/04q1svv,Through the Anomaly,,,"{""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama""}",
20654135,/m/05212ch,Strange Evidence,1933,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama""}",tt0024618
18909215,/m/04j9zvh,Climbing High,1938,,"{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",tt0031161
28364573,/m/0crd3wz,Borderline,2008,,"{""/m/07s9rl0"": ""Drama""}",
20904212,/m/05b280p,Shri Ram Vanvas,1977,,"{""/m/07s9rl0"": ""Drama""}",tt1139133
23140211,/m/064pfqn,Shores of Silence: Whale Sharks in India,,,"{""/m/0jtdp"": ""Documentary""}",
20897294,/m/05b2dlg,Willie's War,,,"{""/m/07s9rl0"": ""Drama""}",
10087219,/m/04jppf1,Una Historia de tango,2000,,"{""/m/02hmvc"": ""Short Film"", ""/m/04t36"": ""Musical""}",tt0301407
31276636,/m/0gj9rhz,Feather Your Nest,1937,,"{""/m/04t36"": ""Musical"", ""/m/05p553"": ""Comedy film""}",tt0028856
4963951,/m/0cxdc1,In Memory of the Walther P-38,,,"{""/m/03k9fj"": ""Adventure""}",tt0189974
20888141,/m/0560dhv,Wanted 2,2008,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action""}",
22334720,/m/05sztcr,The Seventh Python,,,"{""/m/03bxz7"": ""Biographical film"", ""/m/0hcr"": ""Animation"", ""/m/0jtdp"": ""Documentary""}",tt1062964
13274912,/m/03c0446,Various Positions,2002,,"{""/m/07s9rl0"": ""Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age""}",tt0312243
4430476,/m/0c1y2x,Fushigi Yūgi Eikoden,,,{},
27277059,/m/0bwkqtt,Empires of the Deep,,,"{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",tt1240952
33477332,/m/0h9781p,13 Semester,2009,,"{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",
25890702,/m/0b6jknf,The Lovers,1994,,"{""/m/02l7c8"": ""Romance Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",tt0110340
13875367,/m/03clxyz,Goin' Coconuts,1978,,"{""/m/04t36"": ""Musical"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",tt0077620
1610640,/m/05ghj8,Final Fantasy: Legend of the Crystals,,,"{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hcr"": ""Animation""}",tt0196692
16409133,/m/03y0ff_,La sfida,1958,,"{""/m/07s9rl0"": ""Drama""}",tt0051530
25007338,/m/09gny5v,Valiban,,,"{""/m/068d7h"": ""Romantic drama""}",
32443982,/m/0gyw632,Summertime Killers,,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",
36625840,/m/0km6w6l,The Internship,2013,,"{""/m/01z4y"": ""Comedy""}",tt2234155
23590114,/m/06zr272,The Deep,,,"{""/m/01jfsb"": ""Thriller""}",tt0209994
9805820,/m/02psrsh,Je t'aime... moi non plus,1976,,"{""/m/0hn10"": ""LGBT"", ""/m/07s9rl0"": ""Drama""}",tt0073196
25056461,/m/09gpnmd,Voices of the City,1921,,"{""/m/06ppq"": ""Silent film""}",tt0012814
7963898,/m/026lnqf,Tomcat Jetpack,,,"{""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",
33914335,/m/0hnc3gn,Chakravyuha,1978,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/02kdv5l"": ""Action""}",tt0157451
18897090,/m/04jd1xl,Final Appointment,1954,,"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/01z4y"": ""Comedy""}",tt0163627
20533117,/m/051wwrq,Termites from Mars,,,"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hcr"": ""Animation""}",tt0152987
32053787,/m/0gx2c42,Project Happiness,2011,,"{""/m/0hqxf"": ""Family Film"", ""/m/0jtdp"": ""Documentary""}",tt1505387
7742799,/m/0kvgbq,Sai Lor Fah,2004,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01z4y"": ""Comedy""}",tt0902324
16019200,/m/03qkxh9,The Story of an African Farm,2004,,"{""/m/07s9rl0"": ""Drama""}",tt0388441
21418376,/m/05f40fv,Bolivia 3: Confederation Next,,,"{""/m/02hmvc"": ""Short Film""}",
33437210,/m/0h958pm,Marbella,1985,,"{""/m/01jfsb"": ""Thriller"", ""/m/05p553"": ""Comedy film""}",tt0089551
14559947,/m/03d7y5g,Le téléphone sonne toujours deux fois!!,1985,,"{""/m/01z4y"": ""Comedy""}",tt0090228
16626966,/m/03yfwdw,Night of the Bloody Apes,1969,,"{""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film""}",tt0063090
30037730,/m/0g53hrj,Le Lièvre de Vatanen,2006,,"{""/m/01z4y"": ""Comedy""}",tt0462690
3921202,/m/0b6wkc,Din lo jing juen,1987,,"{""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",tt0092248
14517170,/m/03d62xh,Spicy Love Soup,1997,,"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",tt0239220
33835161,/m/0hncnxv,Prep & Landing: Naughty vs. Nice,,,"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",tt2069885
17213363,/m/043msfr,Ill wind,2007,,"{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",tt0785076
30692736,/m/0g9y8b4,Auntie's Fantasies,1941,,"{""/m/01z4y"": ""Comedy""}",tt0152994
14183650,/m/03cx4n7,A Disney Christmas Gift,,,"{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",tt1113049
22712848,/m/05zqyzp,When the Circus Came to Town,,,"{""/m/07s9rl0"": ""Drama""}",tt0083323
24031621,/m/07kj6dk,Pencil Test,1988,,"{""/m/02hmvc"": ""Short Film""}",tt0406127
7749813,/m/0kvggh,Maga Maharaju,1983,,"{""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",tt0246053
2650582,/m/07vd0c,Night Skies,,,"{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",
19106175,/m/04j9n3f,Inn for Trouble,1960,,"{""/m/01z4y"": ""Comedy""}",tt0053947
28330141,/m/0cp02np,A Charming Man,1941,,"{""/m/05p553"": ""Comedy film""}",tt0152238
31314888,/m/0gjdct5,Bo Kata,2007,,"{""/m/02hmvc"": ""Short Film"", ""/m/0jtdp"": ""Documentary""}",tt1382716
18975365,/m/04jkp6l,Caucasia,,,"{""/m/07s9rl0"": ""Drama""}",tt1167643
32110871,/m/0gwz7hn,A Fantastic Fear of Everything,2012,,"{""/m/05p553"": ""Comedy film""}",tt2006040
9989401,/m/02pz01g,The Art of Woo,2001,,"{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",tt0280436
8556123,/m/0277rs9,Rules of Engagement,,,{},tt0790772
20464088,/m/04_11vt,Rooftops and Secrets,,,"{""/m/03npn"": ""Horror""}",
16930772,/m/0412j78,April in Portugal,1956,,"{""/m/02hmvc"": ""Short Film""}",tt0046721
33828161,/m/0hhqnjq,Creeporia,,,"{""/m/05p553"": ""Comedy film"", ""/m/03npn"": ""Horror"", ""/m/0hqxf"": ""Family Film""}",
32582222,/m/0h1fyk4,The World's Champion,1922,,"{""/m/06ppq"": ""Silent film""}",tt0013790
30784331,/m/0gfhlsj,Sins of My Father,2009,,"{""/m/0jtdp"": ""Documentary""}",
34077321,/m/0hr1mzk,The Book of Zombie,2010,,"{""/m/0jb4p32"": ""Zombie Film""}",tt1590190
6125779,/m/0frfbm,Freebird the movie,1996,,"{""/m/0jtdp"": ""Documentary""}",tt0116360
17928404,/m/047q7nj,Star Trek: Chains of Betrayal,,,"{""/m/02hmvc"": ""Short Film"", ""/m/06n90"": ""Science Fiction""}",tt1358888
33833075,/m/0hnbj4r,"Wang-geon, the Great",1970,,"{""/m/03bxz7"": ""Biographical film"", ""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama""}",tt0362214
7109494,/m/0h4mkq,The Two Who Stole The Moon,1962,,"{""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",tt0060771
35007423,/m/0j6520m,FrackNation,,,"{""/m/0jtdp"": ""Documentary""}",tt2609156
14287305,/m/03c_fpq,The Angry River,1971,,"{""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/0gw5qqq"": ""Chinese Movies""}",tt0065803
25645116,/m/09v9spq,Flight of the Red Tail,2009,,"{""/m/02hmvc"": ""Short Film"", ""/m/0jtdp"": ""Documentary""}",tt1233345
15676631,/m/03qcj5y,Licensed to Kill,1965,,"{""/m/0gf28"": ""Parody"", ""/m/0bkbm"": ""Spy""}",tt0059387
13533480,/m/03c8kzq,Toy Love,2002,,"{""/m/07s9rl0"": ""Drama""}",tt0300565
32508126,/m/0h1cgrd,Fall,1997,,"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",
20903091,/m/05b2hhf,Khoon Ki Keemat,1974,,"{""/m/07s9rl0"": ""Drama""}",tt0243358
33276162,/m/0h7pwxz,Sethu Samudhiram,,,"{""/m/05p553"": ""Comedy film""}",
26082312,/m/0b6ln1w,Expecting Mary,2010,,"{""/m/01t_vv"": ""Comedy-drama""}",tt1482932
30597530,/m/0g9ykpv,Sister Angelika,1932,,"{""/m/07s9rl0"": ""Drama""}",tt0166799
24709063,/m/080hhhp,Crossing the Dust,2006,,"{""/m/07s9rl0"": ""Drama""}",tt1058739
22452669,/m/05zm813,Tofighe Ejbari,,,"{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy""}",tt2418328
9180438,/m/027_dc0,God's Ears,,,"{""/m/068d7h"": ""Romantic drama"", ""/m/07s9rl0"": ""Drama""}",
19246141,/m/04lgqyc,In Public,2001,,"{""/m/02hmvc"": ""Short Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",tt0282602
32036090,/m/0gx0f70,On the Run,1988,,"{""/m/0gw5qqq"": ""Chinese Movies""}",
12379419,/m/02w1z_s,The Honour of All,,,"{""/m/0jtdp"": ""Documentary""}",
13541209,/m/03c8vmn,Untitled Beastie Boys concert documentary,,,"{""/m/0d2rhq"": ""Concert film""}",
33032322,/m/0h555q6,Avinash,1986,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",tt0239246
23910034,/m/076xxvx,10 Pound Horror Film,,,"{""/m/03npn"": ""Horror""}",
17143077,/m/043rmcn,The Exquisite Cadaver,1969,,"{""/m/03npn"": ""Horror""}",tt0062836
4937521,/m/0cw1nr,The Morning After,,,"{""/m/07s9rl0"": ""Drama""}",tt0071856
35573721,/m/09jxkx6,Fukssvansen,2001,,"{""/m/05p553"": ""Comedy film""}",
26974355,/m/0bs89w2,Somewhere in France,1916,,"{""/m/06ppq"": ""Silent film""}",tt0163263
31087559,/m/0gh7448,Srirasthu Subhamasthu,1981,,"{""/m/02l7c8"": ""Romance Film""}",tt0246252
14871540,/m/03g_q1c,Christmas at the Riviera,,,"{""/m/05p553"": ""Comedy film""}",tt1155051
13074006,/m/02z5h99,Chameli Ki Shaadi,1986,,"{""/m/01z4y"": ""Comedy""}",tt0090812
20378552,/m/04zwg81,Dher Chalaki Jinkara,,,{},tt0212914
10552882,/m/02qhmg9,Tubby the Tuba,1947,,"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/095bb"": ""Animated cartoon""}",tt0039919
10221326,/m/02q5p4z,Chhupa Rustam: A Musical Thriller,2001,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",tt0279021
11535946,/m/02rh3z2,Dutiful But Dumb,1941,,"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",tt0033565
36601633,/m/0l8n_vv,Shanghai Calling,2012,,"{""/m/07s9rl0"": ""Drama""}",tt2070597
26298802,/m/0b74w40,Cirque Du Freak: Trials Of Death,,,{},
33772432,/m/0hht2vr,Christopher Colombus - The Enigma,2007,,"{""/m/03hn0"": ""Historical drama""}",tt0980976
17508362,/m/04g1th_,Cloven Hoofed,,,"{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",tt0460748
26613721,/m/0bh9p10,3 Apples Fell from the Sky,2008,,"{""/m/07s9rl0"": ""Drama""}",tt1385905
14073405,/m/03csqt2,Apartment for Ladies,1970,,"{""/m/0gw5qqq"": ""Chinese Movies"", ""/m/01z4y"": ""Comedy""}",tt0450468
30739691,/m/0gfgmfv,Guard 13,1946,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",
19042358,/m/04jk4nw,Dark World,1935,,"{""/m/0lsxr"": ""Crime Fiction""}",tt0026265
29156295,/m/0dlkwj5,Les joueurs,1950,,"{""/m/05p553"": ""Comedy film""}",tt0043691
7319913,/m/025z19h,Gang Leader,1991,,"{""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",tt0245911
23530586,/m/06w90h0,Shake That Bear,,,"{""/m/01jk9n"": ""Pornographic movie""}",
30086970,/m/0g58066,Riding the Stallion of a Dream,2010,,"{""/m/07s9rl0"": ""Drama""}",tt13690104
23401287,/m/06w9q32,Yeh Dil,2003,,"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",tt0357328
33629922,/m/0hgnpm8,For the Moment,1993,121548.0,"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",
28182192,/m/0cnxnr5,Baxter!,1973,,"{""/m/07s9rl0"": ""Drama""}",
21529047,/m/05h4b7s,Forever Young,,,"{""/m/07s9rl0"": ""Drama""}",tt0085560
8356285,/m/0270l7s,Kondaveeti Raja,1986,,"{""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",tt0246009
14629887,/m/03gr7d6,Tears Of God,,,"{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",
29273181,/m/0ds32_1,Peek-a-boo,1953,,"{""/m/05p553"": ""Comedy film""}",tt0045622
8356264,/m/0270l7f,A La Habana me voy,,,"{""/m/04t36"": ""Musical""}",tt0244374
17362116,/m/047vrf7,Nobody's Child,2004,,{},
19043560,/m/04jks0_,Her Last Affaire,1935,,"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",tt0027733
11457408,/m/02rdf6t,"Tovarisch, I Am Not Dead",2008,,"{""/m/0jtdp"": ""Documentary""}",tt0882816
3676355,/m/09twgd,The Flash,,,{},tt0098798
33976201,/m/0hn9drx,Poovarasan,1996,,"{""/m/07s9rl0"": ""Drama""}",tt0317996
21902842,/m/05p2pz7,Alibaba & 41 Thieves,,,"{""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hcr"": ""Animation""}",
13389064,/m/03c3qht,La venganza,1958,,"{""/m/07s9rl0"": ""Drama""}",tt0051155
17214118,/m/043lx9h,Guru En Aalu,2009,,"{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",tt2777850
27932336,/m/0ch4s96,Zion and His Brother,2009,,"{""/m/07s9rl0"": ""Drama""}",
18941106,/m/04jlx_4,Park Plaza 605,1953,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",tt0046166
21732359,/m/05mtj55,Hisab Nikas,1982,,{},tt0246681
14935731,/m/03h290_,Upside-Down Girl,,,"{""/m/02hmvc"": ""Short Film""}",tt1377811
23195768,/m/0660t5f,Avalukendru Oru Manam,1971,,"{""/m/02l7c8"": ""Romance Film""}",tt1431016
21689271,/m/05q4cg8,Paradise in Harlem,1939,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",tt0031784
5821587,/m/0f783b,Water-power,1976,,"{""/m/01jk9n"": ""Pornographic movie""}",tt0076907
20987642,/m/05b2vcr,Aaron Bacon,,,"{""/m/07s9rl0"": ""Drama""}",
9489816,/m/028b_fq,Freezing,,,"{""/m/01z4y"": ""Comedy""}",
16575334,/m/03ych5t,Acorn Antiques The Musical,,,"{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama"", ""/m/04t36"": ""Musical""}",tt0450235
20903223,/m/059__t0,Munni,,,"{""/m/0hcr"": ""Animation""}",
33437180,/m/0h97jr7,Mask of Murder,1988,,"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",tt0089561
2453989,/m/03hftz3,Uncle Tom's Bungalow,1937,,"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}",tt0029708
23733969,/m/06zs3fv,The Grind,,,"{""/m/01jfsb"": ""Thriller""}",
22645027,/m/05zzfjc,Felice ...Felice,,,"{""/m/07s9rl0"": ""Drama""}",tt0143248
9228325,/m/0280zss,I Am A Curious Gaijin,,,"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0219x_"": ""Indie"", ""/m/0jtdp"": ""Documentary""}",
21865458,/m/05p7pbs,Bébé,,,"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film""}",tt1315868
30245707,/m/0g57zks,Jayeebhava,2009,,"{""/m/02kdv5l"": ""Action""}",tt1579585
24350557,/m/07s70x2,The Last Days of Lehman Brothers,,,{},tt1495980
32297616,/m/0gy11nc,A Classic Story,,,"{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",
25438380,/m/09k768w,La Tía Alejandra,1979,,"{""/m/03npn"": ""Horror""}",tt0080054
31944837,/m/0gvvtbv,Return to El Salvador,2010,,"{""/m/0jtdp"": ""Documentary""}",tt1593775
9308521,/m/0283zys,Tribute to the Teachers,,,"{""/m/02hmvc"": ""Short Film""}",tt0075779
775536,/m/03bjqf,The 4400,,,"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama""}",tt0389564
15428392,/m/03m88kd,A Better Class of Person,,,"{""/m/07s9rl0"": ""Drama"", ""/m/01f9r0"": ""Docudrama"", ""/m/0hj3mws"": ""Biopic [feature]""}",tt0446657
19069300,/m/04j9_d1,Floodtide,1949,,"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",tt0041376
29828624,/m/0gtw82s,Fish Out of Water,2009,,"{""/m/0jtdp"": ""Documentary""}",
31733613,/m/0gtv736,Truth and Consequence,2012,,"{""/m/03bxz7"": ""Biographical film"", ""/m/03hn0"": ""Historical drama"", ""/m/082gq"": ""War film""}",tt1590013
26742834,/m/0bmbky_,Il Vento e le Rose,2009,,"{""/m/0gw5n2f"": ""Japanese Movies""}",tt1428563
1977688,/m/06bfsg,Fire and Rain,,,"{""/m/07s9rl0"": ""Drama""}",tt0097360
7917514,/m/026j_qm,The Right Person,,,"{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",tt0450835
30581040,/m/0gfd2vg,Father Vojtech,1929,,"{""/m/06ppq"": ""Silent film"", ""/m/02l7c8"": ""Romance Film""}",tt0169154
20444120,/m/04z_7b4,The Irrefutable Truth about Demons,2000,,"{""/m/01jfsb"": ""Thriller"", ""/m/01hmnh"": ""Fantasy"", ""/m/03npn"": ""Horror""}",tt0267601
19895306,/m/04q6ncl,Discordia,2004,,"{""/m/0hj3n07"": ""Culture & Society"", ""/m/017fp"": ""Biography"", ""/m/075fzd"": ""Social issues""}",tt1330605
13164938,/m/02z9gxt,L'ombrellone,1966,,"{""/m/02l7c8"": ""Romance Film"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",tt0060813
20271278,/m/04zxyb6,Beauty No. 1,,,"{""/m/02hmvc"": ""Short Film""}",
35635931,/m/0jl04pp,The New Kid,,,{},
3581132,/m/09mxm9,Trunk to Cairo,1965,,"{""/m/02n4kr"": ""Mystery"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",tt0061123
20902958,/m/05b23nn,Ghulam Begam Badshah,,,"{""/m/07s9rl0"": ""Drama""}",tt0395559
31191566,/m/0gjcs3b,Bearskin,1986,,"{""/m/0hqxf"": ""Family Film""}",tt0169654
33062958,/m/0h51kxn,A Tale of the Wind,1988,,"{""/m/0jtdp"": ""Documentary""}",
14389896,/m/03d28wr,Touch of Death,1961,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/01g6gs"": ""Black-and-white""}",tt0290090
23484100,/m/06w32lt,Light Up the Sky!,1960,,"{""/m/082gq"": ""War film""}",tt0054029
8333783,/m/026_sfj,"I, Claudius",,,"{""/m/02p0szs"": ""Historical fiction"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/01lmb_"": ""Sword and Sandal"", ""/m/07s9rl0"": ""Drama"", ""/m/06l3bl"": ""Epic""}",tt0028723
8621934,/m/027bdnm,Under the Sea,,,"{""/m/04t36"": ""Musical"", ""/m/0bj8m2"": ""Children's""}",
25065018,/m/09gbrgc,Bumper Offer,2009,,"{""/m/02l7c8"": ""Romance Film""}",tt1579534
33641272,/m/0hgp7d3,Africa Squeaks,1940,,"{""/m/0hcr"": ""Animation""}",tt0032185
33841272,/m/0hnbl9m,Singye Galeem,2007,,"{""/m/02l7c8"": ""Romance Film""}",
26428842,/m/0bbxn1v,Ek Se Bure Do,2009,,"{""/m/05p553"": ""Comedy film""}",tt1420539
32404910,/m/0gyrlls,Be Yourself,1930,,"{""/m/05p553"": ""Comedy film"", ""/m/04t36"": ""Musical""}",
33536692,/m/0hgpk__,Annie Laurie,1936,,"{""/m/05p553"": ""Comedy film""}",
9694029,/m/02ppcgk,Run for the Roses,1977,,"{""/m/0hj3mtj"": ""Animal Picture"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mxx"": ""Childhood Drama""}",
8557088,/m/0277stp,Children of the Tsunami: No More Tears,,,"{""/m/0jtdp"": ""Documentary""}",
20530504,/m/0523l6j,The Hollywood Matador,,,"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hcr"": ""Animation""}",tt0142373
31813037,/m/0gtx9yp,Sept hommes et une garce,1967,,"{""/m/03k9fj"": ""Adventure""}",tt0141817
30518589,/m/0g9vn4b,Bangkok Summer,2011,,{},tt5461628
15003244,/m/03h4chx,The Sidewalks of New York,1925,,"{""/m/02hmvc"": ""Short Film"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}",tt0141823
35828316,/m/0jwxd9l,Mumbai Mirror,2013,,{},tt2633826
21035672,/m/05b6dzw,Kunisada Chuji,1958,,"{""/m/0gw5n2f"": ""Japanese Movies""}",tt0223616
